Módulo atual,Faltas Consecutivas,Histórico de reprovações,Histórico de Recuperação,Historico de Reprovado por Falta (disciplinas),Idade,Sexo (código),Pend. Acad.,Possui Pendência Financeira,Bolsista,Antecipou Parcela
3,0,0,0,0,38,1,0,0,0,0
3,6,0,0,2,20,0,0,1,0,0
3,0,1,0,1,19,1,0,0,0,0
3,0,0,0,0,21,1,0,0,0,0
3,0,1,0,2,37,1,0,1,0,0
3,1,0,1,0,31,1,0,1,0,0
3,0,1,0,2,21,1,0,0,0,0
3,0,0,0,1,22,1,0,0,0,0
3,0,0,0,0,25,0,0,0,0,0
3,0,1,0,1,21,1,0,0,0,1
3,0,2,3,3,22,1,0,0,0,0
3,0,0,0,0,32,0,0,0,0,0
3,0,1,0,0,23,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,0,0,21,1,0,0,0,0
3,0,0,0,0,24,1,0,0,0,0
3,0,0,0,0,31,1,0,0,0,0
3,0,0,0,0,38,1,0,0,0,0
3,1,0,0,0,45,1,0,1,0,0
3,0,0,0,1,21,1,0,0,0,0
3,0,0,0,0,37,1,0,0,0,0
3,0,0,0,0,41,1,0,0,0,0
3,1,1,0,0,25,1,0,0,0,0
3,0,1,2,4,19,1,0,0,0,0
3,0,3,1,1,25,1,0,1,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,1,0,19,1,0,0,0,0
3,0,0,1,0,29,1,0,0,0,0
3,0,0,0,2,24,1,0,0,0,0
3,0,0,0,1,21,1,0,0,0,0
3,0,0,0,0,18,1,0,0,0,0
3,0,2,1,0,33,1,0,0,0,0
3,0,0,0,0,27,1,0,0,0,0
3,0,0,0,0,34,0,0,0,0,0
3,0,0,0,0,26,1,0,0,0,0
3,0,0,3,2,25,0,0,1,0,0
3,0,0,0,3,29,1,0,0,0,0
3,0,0,0,0,47,1,0,0,0,0
3,2,0,0,0,38,1,0,0,0,0
3,2,0,0,0,34,1,0,0,0,0
4,0,1,0,1,33,1,0,1,0,0
4,0,0,0,0,33,1,0,0,0,0
4,0,0,0,2,34,1,0,1,0,0
4,0,0,0,2,23,1,0,0,0,0
4,0,4,0,0,37,1,0,0,0,0
4,0,0,0,1,28,1,0,0,0,0
4,12,0,2,7,40,1,0,0,0,0
4,0,1,0,0,53,1,0,0,0,0
4,0,0,0,2,25,1,0,0,0,0
4,0,0,0,0,39,1,0,0,0,0
4,0,0,0,0,44,1,0,0,0,0
4,0,2,0,5,45,1,0,0,0,0
4,13,0,0,7,22,1,1,0,0,0
3,0,2,0,3,25,1,0,1,0,0
3,0,0,0,7,19,1,0,1,0,0
1,1,0,1,3,42,1,0,1,0,0
1,0,0,0,2,38,1,0,1,0,0
1,0,0,0,3,48,1,0,1,0,0
1,11,0,0,4,27,1,0,1,0,0
1,10,0,0,5,39,1,0,1,0,0
1,14,0,0,5,33,1,0,1,0,0
1,10,0,0,5,44,1,0,1,0,0
1,0,0,0,3,21,1,0,1,0,0
1,0,0,0,1,22,0,0,1,0,0
1,0,0,1,3,19,1,0,1,0,0
1,0,0,0,0,20,0,0,0,0,0
1,0,1,0,2,38,1,0,1,0,0
1,0,0,0,0,37,1,0,0,0,0
1,0,0,0,2,24,1,0,1,0,0
1,17,0,0,0,28,1,0,0,0,0
1,0,0,0,3,43,1,0,1,0,0
1,0,0,0,3,18,1,0,1,0,0
1,13,0,0,2,18,1,0,1,0,0
1,13,0,0,5,20,1,0,1,0,0
1,13,0,1,4,37,1,0,1,0,0
1,13,0,0,5,31,0,0,1,0,0
1,14,0,0,5,24,1,0,1,0,0
1,13,0,0,5,22,1,0,1,0,0
1,13,0,0,6,27,0,0,1,0,0
1,3,0,0,1,41,1,0,0,0,0
1,13,0,0,6,22,0,0,1,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,2,23,1,0,1,0,0
1,0,0,0,0,25,1,0,0,0,0
4,0,0,0,0,35,1,0,0,0,0
4,0,0,0,0,22,1,0,0,0,0
4,0,0,0,0,24,1,0,0,0,0
4,1,0,0,7,23,1,0,0,0,0
4,0,3,0,0,45,1,0,0,0,0
4,0,4,1,0,47,0,0,0,0,0
4,0,0,0,3,23,1,0,1,0,0
4,0,4,3,0,22,1,0,0,0,0
4,0,0,0,0,23,1,0,0,0,0
4,0,0,1,3,32,0,0,0,0,0
4,0,0,0,0,41,1,0,0,0,0
4,0,0,5,0,49,1,0,0,0,0
4,0,0,0,0,22,1,0,0,0,0
4,0,0,2,4,29,0,0,0,0,0
4,0,0,0,0,21,1,0,0,0,0
4,0,0,1,1,26,1,0,0,0,0
4,0,0,0,0,41,1,0,0,0,0
4,0,0,0,1,26,1,0,0,0,0
4,0,0,0,1,27,1,0,0,0,0
4,0,0,0,0,43,1,0,0,0,0
4,0,0,0,0,29,0,0,0,0,0
4,0,0,0,0,27,0,0,0,0,0
4,0,0,0,0,20,1,0,0,0,0
4,0,0,0,0,31,1,0,0,0,0
4,0,0,0,0,41,1,0,0,0,0
4,0,0,0,0,41,1,0,0,0,0
4,0,0,0,1,32,1,0,0,0,0
4,0,0,0,1,60,1,0,0,0,0
4,0,0,0,0,49,1,0,0,0,1
4,0,0,0,0,20,1,0,0,0,1
4,0,0,0,0,33,1,0,0,0,0
4,0,0,0,0,37,1,0,0,0,0
4,0,0,0,0,24,1,0,0,0,0
4,0,0,3,3,20,1,0,0,0,0
4,0,3,0,4,31,1,0,0,0,0
4,0,0,0,0,29,1,0,0,0,0
4,10,0,0,1,22,0,0,1,0,0
1,9,0,0,4,18,0,0,1,0,0
1,0,0,0,3,30,1,0,1,0,0
1,0,0,0,5,31,0,0,1,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,2,39,1,0,1,0,0
1,0,0,1,1,35,1,0,1,0,0
1,13,0,0,3,20,0,0,1,0,0
1,4,0,0,3,35,1,0,1,0,0
1,13,0,0,3,37,1,0,1,0,0
1,2,0,0,0,45,1,0,0,0,0
1,3,0,0,0,25,0,0,0,0,0
1,4,0,0,0,23,1,0,0,0,0
1,0,0,0,0,26,1,0,0,0,0
1,0,0,0,0,43,1,0,0,0,0
1,0,0,0,0,22,0,0,0,0,0
1,3,0,0,0,20,1,0,0,0,0
1,0,0,0,0,32,1,0,0,0,0
1,11,0,0,2,17,1,0,0,0,0
1,6,0,0,1,26,1,0,1,0,0
1,12,0,0,3,32,0,0,1,0,0
1,13,0,0,4,23,1,0,0,0,0
1,0,0,0,2,18,0,0,1,0,0
1,1,0,0,0,29,1,0,0,0,0
1,13,0,0,2,20,1,0,1,0,0
1,0,0,0,0,22,1,0,0,0,0
1,22,0,3,3,20,1,0,1,0,0
1,0,0,0,0,44,1,0,0,0,0
1,0,0,0,0,26,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,26,1,0,0,0,0
1,0,0,0,0,51,1,0,0,0,0
1,0,0,0,0,23,1,0,0,0,0
1,0,0,0,0,31,1,0,0,0,0
1,0,0,0,0,47,1,0,0,0,0
1,13,0,1,3,20,1,0,1,0,0
1,0,0,0,2,25,1,0,1,0,0
1,15,0,0,2,24,1,0,1,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,20,0,0,0,0,0
1,0,0,0,1,29,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,28,1,0,0,0,0
1,0,0,0,0,44,1,0,0,0,0
1,0,0,0,0,52,1,0,0,0,0
1,0,0,0,0,32,1,0,0,0,0
1,0,0,0,0,54,1,0,0,0,0
1,0,0,0,0,62,0,0,0,0,0
1,0,0,0,0,20,0,0,1,0,0
1,0,1,1,0,26,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,36,1,0,0,0,0
1,0,0,1,0,28,0,0,1,0,0
1,0,0,0,0,41,1,0,0,0,0
1,0,0,0,1,31,1,0,0,0,0
1,0,0,0,2,34,1,0,0,0,0
1,0,0,0,0,40,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,1
1,0,0,0,0,24,1,0,0,0,0
1,0,0,1,0,22,1,0,0,0,0
1,0,0,0,0,19,0,0,0,0,1
1,0,0,0,1,18,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,0,51,1,0,0,0,0
1,0,0,0,0,37,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,37,1,0,0,0,0
1,0,0,0,0,35,1,0,0,0,0
1,0,0,0,0,44,1,0,0,0,0
1,0,0,0,1,31,1,0,1,0,0
1,0,0,1,0,32,1,0,0,0,0
1,0,0,0,0,30,1,0,1,0,0
1,0,0,0,0,30,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,20,1,0,1,0,0
1,0,0,0,0,35,1,0,0,0,0
1,0,0,0,0,25,0,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,1,0,32,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,1,47,1,0,0,0,0
1,0,0,0,0,24,0,0,0,0,0
1,0,0,1,0,44,1,0,1,0,0
1,0,0,0,0,42,1,0,0,0,0
1,0,0,1,1,18,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,30,1,0,0,0,0
1,0,0,1,0,24,1,0,0,0,0
1,0,0,0,0,38,1,0,0,0,0
1,19,0,0,3,37,1,0,1,0,0
1,0,0,0,0,34,1,0,1,0,0
1,0,0,0,0,25,0,0,0,0,0
1,0,0,1,0,18,1,0,0,0,0
1,0,0,0,0,25,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,20,0,0,0,0,0
1,0,0,0,0,40,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,2,0,21,1,0,0,0,0
1,13,0,2,4,41,1,0,1,0,0
1,0,0,0,0,22,0,0,0,0,0
1,12,0,0,3,35,1,0,1,0,0
1,12,0,0,1,20,0,0,1,0,0
1,0,0,0,0,22,0,0,0,0,0
1,14,0,0,3,22,1,0,1,0,0
1,12,0,2,3,37,1,0,1,0,0
1,0,0,0,3,22,1,0,0,0,0
1,1,0,1,2,28,1,0,1,0,0
1,0,0,1,2,19,1,0,1,0,0
1,15,0,0,2,44,1,0,1,0,0
1,15,0,0,2,24,1,0,1,0,0
1,15,0,0,3,26,1,0,1,0,0
1,15,0,0,2,30,1,0,1,0,0
1,2,0,0,2,39,1,0,1,0,0
1,12,0,0,4,29,1,0,1,0,0
1,15,0,0,3,25,1,0,1,0,0
1,15,0,0,3,29,0,0,1,0,0
1,15,0,0,3,20,1,0,1,0,0
1,15,0,0,2,24,1,0,1,0,0
1,15,0,0,2,51,1,0,1,0,0
1,15,0,0,2,23,1,0,1,0,0
1,15,0,0,3,40,1,0,1,0,0
1,15,0,0,3,56,1,0,1,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,35,1,0,0,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,37,1,0,0,0,0
1,0,0,0,0,32,1,0,0,0,0
1,0,0,0,0,48,1,0,0,0,0
1,0,0,0,0,43,1,0,0,0,0
1,0,0,0,1,22,1,0,0,0,0
1,0,0,0,0,28,0,0,0,0,0
1,0,0,0,4,5,0,0,1,0,0
1,12,0,0,3,35,0,0,1,0,0
1,0,0,0,1,25,0,0,0,0,0
1,12,0,1,6,19,1,0,1,0,0
1,6,0,0,4,23,1,0,1,0,0
1,4,0,0,0,20,0,0,0,0,0
1,10,0,1,3,30,1,0,1,0,0
1,0,0,0,4,46,1,0,1,0,0
1,12,0,0,4,20,1,0,1,0,0
1,0,0,0,2,27,1,0,1,0,0
1,0,0,0,5,21,0,0,1,0,0
1,0,0,2,2,41,1,0,1,0,0
1,0,0,1,2,37,1,0,1,0,0
1,19,0,0,4,28,1,0,1,0,0
1,14,0,0,2,37,1,0,1,0,0
1,0,0,0,4,21,1,0,1,0,0
1,0,1,0,0,40,0,0,0,0,0
1,0,0,1,2,29,0,0,1,0,0
1,14,0,0,2,19,1,0,1,0,0
1,0,0,0,4,32,1,0,1,0,0
1,0,0,0,3,31,1,0,1,0,0
1,4,0,0,2,29,1,0,1,0,0
1,4,0,0,2,26,0,0,1,0,0
1,20,0,2,2,21,1,0,1,0,0
1,4,0,1,5,21,1,0,1,0,0
1,0,0,0,1,26,1,0,0,0,0
1,13,0,0,3,32,1,0,1,0,0
1,8,0,0,3,50,1,0,1,0,0
1,8,0,0,3,47,1,0,1,0,0
1,26,0,0,4,33,1,0,1,0,0
1,1,0,0,0,18,1,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,8,0,0,3,25,0,0,1,0,0
1,8,0,0,3,32,1,0,1,0,0
1,8,0,0,3,29,0,0,1,0,0
1,0,0,1,3,24,0,0,1,0,0
1,0,0,0,2,21,1,0,1,0,0
1,0,0,0,2,19,1,0,1,0,0
1,0,0,0,0,32,1,0,0,0,0
1,0,0,0,2,25,1,0,1,0,0
1,15,0,0,2,22,0,0,1,0,0
1,6,0,0,1,21,1,0,1,0,0
1,30,0,0,4,21,1,0,1,0,0
1,13,0,1,3,20,0,0,1,0,0
1,13,0,0,2,23,0,0,1,0,0
1,13,0,0,2,20,1,0,1,0,0
1,0,0,0,3,28,0,0,1,0,0
1,15,0,2,1,55,0,0,1,0,0
1,5,0,0,3,22,0,0,1,0,0
1,1,0,0,0,31,1,0,0,0,0
1,4,0,0,1,33,1,0,1,0,0
1,0,0,0,2,18,1,0,1,0,0
1,14,0,0,2,29,0,0,1,0,0
1,13,0,0,2,24,1,0,1,0,0
1,1,0,0,0,29,1,0,0,0,0
1,2,0,0,1,17,0,0,0,0,0
1,4,0,0,0,62,0,0,0,0,0
1,0,0,0,0,39,0,0,0,0,0
1,12,0,0,3,18,1,0,1,0,0
1,0,0,0,0,39,0,0,0,0,0
1,13,0,0,3,37,1,0,1,0,0
1,1,0,0,0,36,1,0,0,0,0
1,4,0,0,3,22,1,0,1,0,0
1,0,0,0,3,36,1,0,1,0,0
1,0,0,0,2,33,1,0,0,0,0
1,12,0,0,2,27,1,0,1,0,0
3,9,0,0,0,22,0,0,0,0,0
3,0,0,0,0,24,1,0,0,0,0
3,2,0,1,4,23,1,0,1,0,0
3,0,0,3,4,23,1,0,1,0,0
3,3,0,2,5,21,1,0,1,0,0
3,6,2,1,1,20,0,0,0,0,0
3,0,1,0,7,22,1,0,0,0,0
3,0,1,0,0,23,1,0,0,0,0
3,0,0,0,0,29,1,0,0,0,0
3,1,1,1,4,23,1,0,0,0,0
3,0,0,0,0,24,1,0,0,0,0
3,0,1,0,3,29,1,0,0,0,0
3,0,6,0,2,22,1,1,0,0,0
3,0,1,0,1,33,0,1,0,0,0
3,0,1,0,0,42,1,1,0,0,0
3,0,0,0,3,23,1,1,0,0,0
3,0,0,1,0,30,1,0,0,0,0
3,0,0,0,0,31,1,1,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,0,0,49,0,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,0,0,0,0,36,1,0,0,0,0
3,0,0,0,0,51,1,1,0,0,0
3,0,0,0,0,21,1,0,0,0,0
3,0,0,0,8,26,1,0,0,0,0
3,0,1,0,0,21,1,0,0,0,0
3,0,0,0,1,41,1,0,0,0,0
3,0,2,0,0,33,1,0,0,0,0
3,0,0,0,0,37,1,1,0,0,0
3,0,1,0,4,35,1,0,1,0,0
3,0,0,0,0,22,0,1,0,0,0
3,0,2,0,0,45,1,1,0,0,0
3,0,1,0,2,24,0,0,0,0,0
3,0,1,0,1,27,1,1,0,0,0
3,0,1,0,0,21,1,0,0,0,0
3,0,0,0,0,45,1,1,0,0,0
3,0,0,0,0,24,1,1,0,0,0
3,0,1,0,0,39,1,1,0,0,0
3,0,0,0,0,43,1,0,0,0,0
3,0,1,0,1,27,1,0,0,0,0
3,0,0,0,0,31,1,0,0,0,0
3,0,0,0,0,37,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,0,0,28,1,0,0,0,0
3,0,0,0,0,38,1,0,0,0,0
3,0,0,0,0,47,1,0,0,0,0
3,0,0,0,0,18,0,0,0,0,0
3,0,0,0,0,25,1,0,0,0,0
3,0,0,0,1,25,0,0,0,0,0
3,0,0,0,0,38,1,0,0,0,0
3,0,1,0,0,42,1,0,0,0,0
3,0,0,0,0,28,0,0,0,0,0
3,0,2,0,0,27,1,0,0,0,0
3,0,0,0,1,24,1,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,0,1,0,6,27,1,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,0,3,0,2,37,1,1,0,0,0
4,0,2,0,5,30,0,0,0,0,0
3,0,0,0,0,45,1,0,0,0,0
3,0,1,4,3,41,1,0,0,0,0
3,0,1,0,0,27,1,0,0,0,0
3,0,1,0,2,20,1,0,0,0,0
3,0,0,0,0,27,1,0,0,0,0
3,0,0,0,0,21,1,0,0,0,0
3,0,1,0,0,33,0,0,0,0,0
3,0,0,0,0,22,1,1,0,0,0
3,0,1,0,0,46,1,0,0,0,0
3,0,0,0,0,22,1,1,0,0,0
3,0,1,0,0,46,1,1,0,0,0
3,0,0,0,4,34,1,0,0,0,0
3,0,0,0,0,35,1,0,0,0,0
4,0,1,0,0,28,1,0,0,0,0
4,0,1,0,0,21,1,0,0,0,0
4,0,0,0,0,23,1,0,0,0,0
4,0,0,0,0,26,1,0,0,0,0
4,0,0,0,0,34,1,0,0,0,0
4,0,0,0,0,30,1,0,0,0,0
4,0,0,0,0,29,1,0,0,0,0
4,0,0,0,0,34,1,1,0,0,0
4,0,0,0,0,32,1,1,0,0,0
4,0,1,0,1,24,1,1,0,0,0
4,0,0,0,0,20,1,0,0,0,0
4,0,0,0,0,26,1,0,0,0,0
4,0,0,0,0,44,1,0,0,0,0
4,0,0,0,0,22,1,0,0,0,0
3,0,0,0,0,21,1,0,0,0,0
4,0,0,0,0,36,1,0,0,0,0
4,0,0,0,0,39,0,0,0,0,0
4,0,0,0,1,23,0,0,0,0,0
4,0,0,0,0,32,1,0,0,0,0
4,0,0,0,0,33,1,0,0,0,0
4,0,0,0,1,28,1,0,1,0,0
4,0,0,0,0,29,1,0,0,0,0
4,0,0,2,3,22,1,0,0,0,0
4,0,0,0,0,24,1,0,0,0,0
4,0,0,0,8,21,1,1,0,0,0
4,0,0,0,0,22,1,0,0,0,0
4,0,0,0,1,25,1,0,0,0,0
4,0,0,0,2,27,0,0,0,0,0
4,0,0,0,0,24,1,0,0,0,0
4,0,1,0,1,24,1,0,0,0,0
4,0,0,0,0,25,1,0,0,0,0
4,0,0,0,0,20,0,0,0,0,0
4,0,0,0,0,29,0,0,0,0,0
4,0,0,0,0,40,0,0,0,0,0
4,0,0,0,0,27,1,0,0,0,0
4,0,1,0,0,22,1,0,0,0,0
4,0,0,0,0,46,1,0,0,0,0
4,0,1,0,1,44,1,0,0,0,0
4,0,0,0,0,45,1,0,0,0,0
4,0,2,0,0,28,1,1,0,0,0
4,0,0,0,0,22,0,0,0,0,0
4,0,1,0,0,35,1,0,0,0,0
4,0,0,0,0,46,1,0,0,0,0
4,0,1,0,0,37,1,0,0,0,0
4,0,0,0,0,50,1,0,0,0,0
4,0,1,0,0,36,1,0,0,0,0
4,0,1,0,0,21,1,0,0,0,0
3,0,0,0,0,35,1,0,0,0,0
4,0,0,0,0,24,1,0,0,0,0
4,0,0,0,1,57,0,0,0,0,0
4,0,0,0,0,26,1,0,0,0,0
4,0,0,0,0,41,1,0,0,0,0
4,0,0,0,0,20,1,0,0,0,0
4,0,0,0,0,27,1,0,0,0,0
4,0,0,0,0,35,1,1,0,0,0
4,0,0,0,1,27,1,0,0,0,0
4,0,1,0,0,39,1,1,0,0,0
4,0,1,0,0,26,1,1,0,0,0
4,0,0,0,0,41,1,0,0,0,0
4,0,0,0,0,36,1,0,0,0,0
4,0,3,0,0,36,1,0,0,0,0
4,0,0,0,0,24,1,0,0,0,0
4,0,0,0,0,23,1,0,0,0,0
4,0,0,0,1,28,1,0,0,0,0
4,0,1,0,0,30,1,0,0,0,0
4,0,2,0,1,27,1,0,0,0,0
4,0,0,0,6,21,1,0,0,0,0
4,0,0,0,0,27,0,0,0,0,0
4,0,1,0,0,23,1,0,0,0,0
4,0,0,0,0,25,1,1,0,0,0
4,0,0,1,4,21,1,0,0,0,0
4,0,0,0,0,28,1,0,0,0,0
4,0,0,0,0,25,1,0,0,0,0
4,0,0,0,0,34,1,1,0,0,0
4,0,0,0,0,30,1,0,0,0,0
3,0,0,0,0,32,1,0,0,0,0
4,0,0,0,0,39,1,0,0,0,0
4,0,0,0,0,31,1,1,0,0,0
4,0,2,0,0,22,1,0,0,0,0
4,0,0,0,0,25,1,0,0,0,0
4,0,0,0,0,24,1,0,0,0,0
4,0,1,0,7,28,1,0,0,0,0
4,0,0,0,0,21,0,0,0,0,0
4,0,0,0,0,23,1,0,0,0,0
4,0,1,2,1,26,1,0,0,0,0
4,0,0,0,1,34,1,0,0,0,0
4,0,1,0,0,25,1,0,0,0,0
4,0,2,1,0,22,1,0,0,0,0
4,0,1,0,0,36,0,0,0,0,0
3,0,0,0,0,43,0,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,0,0,0,0,30,1,0,0,0,0
4,0,1,0,5,25,1,1,0,0,0
3,0,1,0,0,21,1,0,0,0,0
4,0,0,0,5,22,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,1,27,1,0,0,0,0
3,0,0,0,0,18,1,0,0,0,0
3,0,0,0,0,32,1,0,0,0,0
4,0,1,0,1,21,1,0,0,0,0
4,0,2,0,1,29,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,3,0,0,46,1,0,0,0,0
3,0,0,0,0,26,1,0,0,0,0
4,0,1,0,0,40,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,0,0,44,1,0,0,0,0
4,0,0,0,0,24,1,0,0,0,0
2,0,0,0,0,35,1,0,0,0,0
2,0,0,2,2,27,1,0,1,0,0
2,0,0,0,0,18,1,0,0,0,0
2,0,0,0,3,22,1,0,1,0,0
2,4,0,1,8,9,1,0,1,0,0
2,0,1,0,0,23,1,0,0,0,0
2,3,0,0,4,19,1,0,1,0,0
2,0,0,0,4,21,1,0,1,0,0
2,0,0,0,0,48,1,0,1,0,0
2,0,0,0,0,20,0,0,0,0,0
2,0,1,0,0,23,1,0,0,0,0
2,0,0,0,0,28,1,0,0,0,0
2,0,0,0,5,21,1,0,0,0,0
2,0,0,1,3,21,1,0,1,0,0
2,17,0,1,5,22,1,0,1,0,0
2,12,0,1,2,44,1,0,1,0,0
2,7,1,1,3,19,1,0,1,0,0
2,7,0,1,3,20,1,0,1,0,0
4,0,1,0,0,28,1,0,0,0,0
2,0,2,0,0,37,1,1,0,0,0
2,0,0,0,0,41,1,0,0,0,0
3,0,0,0,1,20,1,0,0,0,0
4,0,0,0,1,19,0,0,0,0,0
4,0,3,0,1,39,1,0,0,0,0
2,0,0,0,0,30,1,0,0,0,0
4,0,0,0,0,24,0,0,0,0,0
1,12,0,0,2,25,1,0,1,0,0
1,4,0,0,0,19,1,0,0,0,0
3,11,0,0,3,25,1,0,0,0,0
2,0,0,0,0,26,1,0,0,1,0
2,0,0,0,0,21,1,0,0,0,0
2,0,2,0,0,17,1,0,0,0,0
2,13,0,0,2,26,0,0,1,0,0
2,0,0,0,0,22,0,0,0,0,0
2,0,0,1,2,21,1,0,0,0,0
2,0,1,0,0,41,1,0,0,0,0
2,0,1,3,0,16,0,0,0,0,0
2,0,0,3,1,20,1,0,0,0,0
2,0,1,1,0,21,1,0,0,0,0
2,1,0,1,3,24,1,0,1,0,0
2,0,0,1,0,26,1,0,0,0,0
2,0,1,0,0,23,1,0,0,0,0
2,0,1,0,0,24,1,0,0,0,0
2,0,0,0,0,19,1,0,0,0,0
2,0,1,2,0,23,1,0,0,0,0
2,3,1,0,0,35,1,0,0,0,0
2,0,0,0,0,23,0,0,0,0,0
2,0,0,0,1,28,1,0,1,0,0
2,0,0,0,0,21,0,0,0,0,0
2,0,1,1,0,19,1,0,0,0,0
2,0,0,0,3,19,1,0,0,1,0
2,0,0,0,1,19,1,0,0,1,0
2,0,1,0,0,19,0,0,0,1,0
2,3,0,0,2,35,1,0,1,0,0
2,0,0,0,1,34,1,0,1,0,0
2,0,0,0,0,19,1,0,0,0,0
2,0,1,1,0,33,1,0,0,0,0
1,12,0,0,0,27,1,0,0,0,0
1,17,0,0,2,32,1,0,0,0,0
1,13,0,0,1,24,1,0,1,0,0
1,12,0,1,2,20,1,0,1,0,0
4,0,0,0,0,22,1,0,0,0,0
4,0,0,0,2,37,0,0,1,0,0
3,0,0,0,0,1,1,0,0,0,0
3,0,0,1,1,26,0,0,0,0,0
3,0,0,1,0,25,1,0,0,0,0
3,0,0,0,0,41,1,0,0,0,0
3,0,0,3,4,20,1,0,1,0,0
3,0,1,0,0,46,1,0,0,0,0
3,0,1,0,1,31,1,0,0,0,0
3,0,0,0,0,44,1,0,1,0,0
3,0,0,2,0,21,1,0,0,0,0
3,0,0,0,1,29,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,2,0,1,27,0,0,1,0,0
3,0,0,2,0,29,1,0,0,0,0
3,0,0,3,3,27,1,0,0,0,0
3,0,0,0,0,34,1,0,0,0,0
3,0,0,2,3,18,1,0,0,0,0
3,0,0,4,3,17,0,0,0,0,0
3,0,0,2,0,19,1,0,0,0,0
3,0,0,1,3,22,1,0,0,0,0
3,0,0,0,0,18,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,0,1,36,1,0,0,0,0
3,0,0,0,0,34,1,0,0,0,0
3,0,0,0,0,18,1,0,0,0,0
3,0,1,2,2,22,0,0,1,0,0
3,0,0,0,2,23,1,0,0,1,0
2,16,0,0,3,34,0,0,1,0,0
2,0,1,0,0,18,1,0,0,0,0
2,29,0,0,3,33,0,0,1,0,0
2,13,0,0,2,34,1,0,1,0,0
2,14,0,1,2,30,1,0,1,0,0
2,13,0,2,3,31,1,0,1,0,0
2,13,0,0,3,23,1,0,1,0,0
2,0,0,1,3,21,1,0,1,0,0
4,2,1,0,4,20,1,0,1,0,0
4,0,0,0,0,36,1,0,0,0,0
4,0,1,0,3,24,1,1,0,0,0
4,0,0,0,0,21,0,0,0,0,0
4,0,0,1,0,29,1,0,0,0,0
4,0,0,0,8,21,0,0,0,0,0
4,0,1,0,0,35,1,1,0,0,0
4,0,0,0,0,23,1,0,0,0,0
4,0,1,2,0,22,1,0,0,0,0
4,0,1,1,2,20,1,0,0,0,0
4,0,0,0,0,33,1,0,0,1,0
4,0,1,1,1,20,1,0,0,0,0
4,0,0,0,0,27,1,0,0,0,0
4,0,0,0,2,18,1,0,0,0,0
4,0,0,0,0,29,1,0,0,0,0
4,0,0,0,0,22,1,0,0,0,1
4,0,0,0,0,19,0,0,0,0,0
4,0,0,0,0,26,1,0,0,0,0
4,0,2,0,0,18,1,0,0,0,0
4,0,0,0,0,25,1,0,0,0,0
3,0,0,0,1,30,1,0,0,0,0
2,13,0,0,3,20,1,0,1,0,0
2,1,1,0,0,36,1,0,0,0,0
2,1,0,0,0,34,1,0,0,0,0
2,0,0,0,0,22,0,0,0,0,0
2,14,0,0,3,27,1,0,1,0,0
